DangKyID,HocVienID,LopID,Target_BoHoc,TyLeChuyenCan_NuaDau,SoBuoiVang_NuaDau,SoBuoiVangDau,DiemGiuaKy,KetQuaGiuaKy,SoNgayDangKySom,TuoiHocVien,KhoaHocID,GiangVienID,DiaDiemID
15201,9311,159,0,0.916666,1,0,7.1,1,18,24,4,8,5
17523,8745,238,0,0.75,3,1,3.7,0,7,29,4,3,9
17926,8239,252,0,0.933333,1,0,9.4,1,23,26,5,7,4
19207,8005,299,0,0.9,1,0,4.6,0,28,28,1,3,5
15568,8400,171,0,0.8,3,0,8.5,1,23,20,5,8,5
15923,9567,187,0,0.916666,1,0,9.1,1,28,14,4,4,11
16001,8956,189,0,0.8,2,0,7.7,1,21,22,1,1,16
15310,9191,163,0,0.9,1,1,9.6,1,9,25,2,1,16
15525,9173,170,0,0.9,1,0,9.7,1,3,26,2,3,1
15149,9319,157,0,1,0,0,9.2,1,24,28,3,7,13
17374,8863,234,1,0.583333,5,0,8.9,1,3,25,3,6,16
18113,8248,260,1,0.75,3,0,3.9,0,7,24,4,7,11
15371,9825,163,1,0.7,3,0,3.6,0,28,19,2,1,16
17251,8183,230,1,0.583333,5,1,7.9,1,18,23,3,4,11
17607,8872,242,0,1,0,0,7.7,1,14,15,3,9,3
15716,8587,179,0,0.916666,1,0,9.6,1,17,19,4,4,2
17448,9284,235,0,1,0,0,7,1,12,26,1,4,12
15757,8890,181,0,0.916666,1,0,5.7,1,27,18,4,2,3
18363,8269,268,0,1,0,0,9.9,1,17,28,1,4,16
16991,9839,223,0,0.916666,1,0,8.4,1,2,17,3,2,5
18066,9690,258,0,0.916666,1,1,5.3,1,3,16,3,2,12
15788,9050,182,0,0.833333,2,0,6.2,1,8,23,4,3,10
15818,8455,183,0,0.916666,1,0,6.3,1,3,26,3,2,1
17486,9800,236,0,0.833333,2,1,9.4,1,11,18,4,10,6
17721,9445,246,0,0.9,1,0,3.1,0,18,17,1,9,16
18368,9525,268,0,1,0,0,7.9,1,28,26,1,4,16
17425,9651,234,0,0.916666,1,0,9.7,1,4,26,3,6,16
17877,9408,250,0,0.8,2,1,8.6,1,5,19,1,3,11
16134,8802,192,0,1,0,0,4.8,0,26,28,2,9,10
19001,9765,291,1,0.8,2,1,9.7,1,2,26,2,8,6
16891,9793,219,0,1,0,0,7.2,1,15,18,4,6,4
18573,8073,275,0,1,0,0,7.9,1,2,18,1,9,15
18037,8252,256,0,0.8,3,0,8.3,1,7,21,5,1,9
15060,8711,154,0,1,0,0,3.8,0,19,18,5,1,1
17535,9591,239,0,0.75,3,0,7.5,1,7,19,3,7,3
18619,9599,277,1,0.5,6,1,6.2,1,18,20,4,1,15
18973,9370,290,0,0.9,1,1,9.7,1,29,15,1,2,5
15282,8269,162,0,0.9,1,0,8.2,1,22,29,1,4,4
15562,9390,171,0,1,0,0,8,1,26,30,5,8,5
17237,9913,229,0,0.833333,2,1,5.7,1,6,18,3,2,2
17825,8190,247,0,0.9,1,0,4.9,0,26,22,2,6,1
19027,8645,292,0,0.833333,2,1,3.1,0,8,15,4,3,4
19215,8684,299,0,0.9,1,0,9.4,1,10,19,1,3,5
18569,8600,275,0,1,0,0,5.2,1,12,17,1,9,15
15364,9381,163,0,1,0,0,6.1,1,11,23,2,1,16
18632,8510,278,0,1,0,0,9,1,18,26,1,4,2
18357,9069,268,0,0.8,2,0,3.9,0,27,27,1,4,16
15815,8823,183,0,1,0,0,8,1,13,20,3,2,1
18875,8967,288,0,0.666666,4,2,5.9,1,8,22,4,3,16
17661,9392,245,1,0.733333,4,0,6.6,1,23,23,5,10,11
18874,9672,288,0,0.916666,1,0,6.7,1,23,19,4,3,16
16023,8289,189,0,0.7,3,0,6.7,1,7,27,1,1,16
16349,9800,199,0,0.9,1,1,5.9,1,18,19,1,10,2
16681,9838,213,1,0.5,5,2,6.9,1,13,20,2,2,4
17842,8948,248,0,0.833333,2,0,8.9,1,24,28,4,5,4
16932,9865,220,0,1,0,0,6.5,1,3,18,4,6,11
19154,8828,298,1,0.6,4,0,3.9,0,19,17,1,6,11
15071,9167,154,0,1,0,0,7.6,1,26,19,5,1,1
16865,9011,218,0,0.9,1,0,7.2,1,20,28,2,8,11
17556,9656,240,0,0.833333,2,1,4.2,0,24,22,4,5,4
16676,9192,213,0,0.9,1,1,3.2,0,4,23,2,2,4
16847,9562,218,0,0.9,1,0,6.5,1,5,16,2,8,11
15725,9938,179,0,1,0,0,4.5,0,4,21,4,4,2
18880,8250,288,0,0.916666,1,0,4.8,0,22,20,4,3,16
15892,8918,186,0,0.933333,1,0,3.2,0,29,23,5,5,15
16707,8965,214,0,0.9,1,0,9.3,1,29,22,1,7,16
18905,8955,288,0,0.833333,2,1,4.2,0,8,25,4,3,16
15361,8303,163,0,0.9,1,0,7.8,1,21,15,2,1,16
15741,9440,180,0,1,0,0,6.9,1,16,24,3,5,12
18924,8167,288,0,0.666666,4,1,6.9,1,18,21,4,3,16
17207,8979,228,0,1,0,0,4.2,0,10,24,3,6,5
15558,8300,171,0,0.866666,2,1,9,1,26,18,5,8,5
17483,9527,236,0,0.833333,2,1,8.7,1,2,15,4,10,6
15192,8667,158,0,0.9,1,1,5.4,1,11,21,2,2,11
18726,8549,282,0,0.9,1,0,4,0,20,22,1,6,11
17116,8884,225,0,0.833333,2,0,6.1,1,11,21,4,9,8
17956,8240,253,0,1,0,0,5.9,1,20,29,1,2,11
15501,9628,169,0,0.916666,1,0,3.9,0,19,20,4,10,2
16540,8394,207,0,0.8,2,1,3.7,0,25,15,2,8,7
16880,9083,219,0,1,0,0,7.4,1,1,21,4,6,4
15413,8338,165,0,0.916666,1,1,8.2,1,15,17,3,1,6
15141,9687,157,0,0.916666,1,0,7,1,11,28,3,7,13
17583,9068,241,0,0.916666,1,0,9.8,1,23,24,4,1,9
16922,9846,220,1,0.666666,4,0,8.4,1,12,29,4,6,11
16013,9526,189,0,1,0,0,3.8,0,5,21,1,1,16
16302,9949,198,0,0.866666,2,1,4,0,21,24,5,3,14
18853,9205,286,0,0.833333,2,0,5.4,1,18,20,3,1,15
17797,8242,247,0,1,0,0,8,1,27,28,2,6,1
18991,8326,291,0,1,0,0,9.5,1,16,20,2,8,6
15682,8014,178,0,0.933333,1,1,4.1,0,2,28,5,8,8
15875,9563,185,0,1,0,0,4.9,0,16,20,3,9,5
15930,8330,187,0,1,0,0,8.8,1,18,27,4,4,11
17714,9191,246,0,0.8,2,0,9.4,1,12,25,1,9,16
18209,9084,263,0,0.833333,2,0,9.8,1,5,16,4,5,11
18479,9305,272,0,0.9,1,0,5.2,1,20,24,1,7,6
15313,9115,163,0,0.9,1,1,4.5,0,22,23,2,1,16
16601,9275,210,0,1,0,0,5.2,1,14,25,1,4,10
15188,8643,158,0,1,0,0,8,1,9,18,2,2,11
18057,9956,258,1,0.5,6,0,3.1,0,7,16,3,2,12
19087,8699,294,1,0.666666,5,0,4.4,0,19,29,5,4,14
15662,9122,177,0,1,0,0,3.3,0,22,19,1,9,15
16115,8649,191,0,0.866666,2,1,8,1,14,28,5,9,14
16460,9479,204,1,0.5,5,1,9.8,1,15,20,2,3,2
17066,8287,224,0,0.916666,1,0,6.9,1,23,26,3,7,16
19172,8460,298,1,0.8,2,0,8.6,1,3,17,1,6,11
17400,8419,234,0,0.916666,1,1,7.8,1,10,20,3,6,16
19064,9700,293,1,0.733333,4,0,5.6,1,1,20,5,10,11
15823,8557,183,0,0.833333,2,1,5.6,1,23,18,3,2,1
16378,9569,201,1,0.666666,4,0,7.5,1,8,20,4,5,15
18817,8803,285,0,0.9,1,1,8.2,1,26,23,2,4,13
15103,8283,156,0,0.933333,1,0,5,1,19,25,5,5,15
19051,9783,293,0,1,0,0,8,1,29,27,5,10,11
15155,8875,157,0,0.916666,1,0,4.7,0,23,26,3,7,13
15189,8845,158,0,0.9,1,0,3.3,0,17,18,2,2,11
18861,9916,287,0,0.916666,1,0,5.8,1,18,28,3,1,10
17436,9041,234,0,0.75,3,1,7.5,1,28,22,3,6,16
15281,8067,162,0,0.9,1,0,7.9,1,3,25,1,4,4
16952,8128,221,1,0.833333,2,0,6,1,18,21,4,3,6
15213,8264,159,0,1,0,0,3.7,0,10,21,4,8,5
15679,8529,178,0,0.933333,1,0,4.4,0,26,27,5,8,8
15806,9096,183,0,0.916666,1,0,9.1,1,19,26,3,2,1
18749,8063,283,0,0.75,3,0,7.1,1,6,29,4,6,7
17092,9448,224,1,0.833333,2,0,5.2,1,27,20,3,7,16
16611,9453,210,1,0.7,3,2,3.1,0,8,29,1,4,10
16900,8810,219,1,0.583333,5,2,4.5,0,6,22,4,6,4
16318,9475,199,0,1,0,0,7.1,1,18,21,1,10,2
17179,9814,227,0,0.9,1,0,5.6,1,15,19,2,3,5
17829,8515,247,1,0.4,6,1,3.1,0,6,16,2,6,1
18628,9386,278,0,1,0,0,8.5,1,21,27,1,4,2
15666,9744,177,0,1,0,0,9,1,25,27,1,9,15
18766,9858,283,0,1,0,0,6.5,1,27,22,4,6,7
15632,9182,175,0,0.9,1,0,7.3,1,24,16,1,8,14
16884,8176,219,0,0.75,3,2,3,0,5,17,4,6,4
15699,8511,179,0,0.833333,2,0,6.2,1,12,16,4,4,2
17412,9136,234,1,0.666666,4,1,7,1,19,19,3,6,16
18603,9479,276,0,0.866666,2,0,6.8,1,25,20,5,4,13
19265,8600,301,0,0.8,2,1,5.1,1,22,17,2,1,14
15537,9213,170,0,1,0,0,7.2,1,26,20,2,3,1
15753,9158,181,0,0.833333,2,0,7.9,1,23,19,4,2,3
16070,9434,190,0,1,0,0,3,0,7,21,4,8,13
19158,9920,298,0,1,0,0,4.9,0,8,17,1,6,11
16604,9892,210,0,1,0,0,9.7,1,28,16,1,4,10
18307,8628,266,0,0.7,3,0,10,1,29,20,1,2,7
15901,8325,187,0,1,0,0,9.5,1,10,29,4,4,11
18862,9341,287,0,0.833333,2,1,8.1,1,6,14,3,1,10
15472,8359,168,0,0.916666,1,0,4.5,0,7,29,3,5,9
16972,8214,222,1,0.333333,8,1,4.4,0,20,28,3,1,15
16623,9691,211,0,0.933333,1,0,8.6,1,24,17,5,10,12
15928,9569,187,0,0.916666,1,0,6.4,1,7,20,4,4,11
17944,9991,252,1,0.6,6,0,3.8,0,2,19,5,7,4
18772,8433,283,0,0.916666,1,0,5.4,1,10,23,4,6,7
17878,8598,250,0,0.9,1,0,5.3,1,12,20,1,3,11
18532,9976,274,0,1,0,0,7.9,1,6,17,5,4,11
15640,9541,176,0,0.9,1,1,9.2,1,5,20,1,4,6
16263,9389,196,0,1,0,0,4.4,0,17,29,2,4,5
17565,9696,240,0,1,0,0,4.7,0,11,22,4,5,4
17828,8028,247,0,1,0,0,3.1,0,17,18,2,6,1
18049,8915,257,0,1,0,0,8.1,1,5,26,3,8,10
18086,9757,259,0,0.833333,2,1,7,1,23,27,3,7,4
16592,8671,209,0,0.8,2,0,8,1,16,29,1,10,6
18769,9606,283,0,0.916666,1,0,9.3,1,15,19,4,6,7
15804,9668,183,0,1,0,0,9.2,1,10,16,3,2,1
15114,9788,156,0,0.866666,2,1,6.4,1,12,17,5,5,15
17248,9023,230,0,0.916666,1,0,4.6,0,16,23,3,4,11
15407,9786,165,0,0.75,3,2,3.7,0,23,29,3,1,6
19071,8769,293,0,0.733333,4,1,5.5,1,15,16,5,10,11
17386,9848,234,0,0.916666,1,0,3.8,0,15,16,3,6,16
18374,8226,268,0,0.9,1,0,9.3,1,16,26,1,4,16
16388,8840,201,0,0.916666,1,0,3.4,0,27,16,4,5,15
19020,8348,292,0,1,0,0,4.8,0,8,14,4,3,4
18293,8794,266,0,0.7,3,1,3.3,0,10,23,1,2,7
18602,9396,276,1,0.733333,4,0,3.9,0,24,22,5,4,13
15487,8348,169,0,0.833333,2,0,3.4,0,26,14,4,10,2
16567,9228,208,0,1,0,0,3.4,0,21,28,2,7,6
17894,8420,250,0,0.8,2,0,4.3,0,7,21,1,3,11
18185,9207,263,0,0.666666,4,1,5.7,1,18,22,4,5,11
16893,8722,219,0,0.75,3,0,3.7,0,27,24,4,6,4
19100,8117,294,0,0.8,3,1,3.3,0,15,14,5,4,14
18490,8595,272,0,0.9,1,1,4.7,0,18,27,1,7,6
17297,8970,232,0,0.866666,2,0,4.4,0,8,17,5,3,1
15435,9300,166,0,0.833333,2,0,6.2,1,29,15,3,6,6
16561,9216,208,0,1,0,0,4.8,0,18,24,2,7,6
17437,9024,234,0,0.75,3,1,7.5,1,5,24,3,6,16
18723,8907,282,1,0.6,4,0,10,1,9,25,1,6,11
15840,8134,183,0,1,0,0,7.7,1,23,16,3,2,1
16384,9284,201,0,0.916666,1,1,3.4,0,4,25,4,5,15
16731,8300,214,0,1,0,0,4.5,0,15,18,1,7,16
15074,8656,154,0,1,0,0,6.8,1,14,17,5,1,1
16137,8664,192,0,0.9,1,0,9.5,1,1,29,2,9,10
17691,9846,246,0,1,0,0,8.4,1,17,28,1,9,16
15174,9481,158,0,0.8,2,1,8.4,1,21,16,2,2,11
19127,9054,296,0,0.9,1,0,4.4,0,1,23,1,3,15
17659,9876,245,0,0.8,3,0,6.1,1,25,21,5,10,11
16903,8877,220,0,1,0,0,4.9,0,21,18,4,6,11
18273,9356,265,0,1,0,0,7.1,1,29,27,3,6,4
16022,9096,189,0,0.9,1,0,4.1,0,6,27,1,1,16
18235,9398,264,0,0.8,2,1,3.8,0,10,26,1,9,4
15754,8631,181,0,1,0,0,9.4,1,16,19,4,2,3
15851,9994,184,0,1,0,0,5.3,1,7,15,3,3,4
17011,9068,224,0,1,0,0,7.7,1,11,24,3,7,16
15712,9116,179,0,0.916666,1,1,3.8,0,11,25,4,4,2
15734,9086,180,0,1,0,0,7.4,1,6,15,3,5,12
15524,8330,170,0,0.8,2,2,6.3,1,2,27,2,3,1
18615,9627,277,0,0.833333,2,0,7.4,1,6,18,4,1,15
19088,8295,294,0,0.866666,2,1,5.4,1,2,28,5,4,14
16084,9137,190,0,0.916666,1,1,5.2,1,28,19,4,8,13
16477,9285,205,1,0.666666,4,0,4.9,0,21,25,4,1,7
16316,9059,199,0,0.6,4,0,4.5,0,11,29,1,10,2
18900,9591,288,0,0.916666,1,0,4.5,0,27,18,4,3,16
17649,9614,244,1,0.666666,4,1,2.9,0,6,18,3,9,14
15246,9037,161,0,0.866666,2,0,3.6,0,29,16,5,8,3
16554,8587,208,0,0.9,1,0,3.4,0,15,18,2,7,6
17685,9527,245,1,0.666666,5,0,7.5,1,2,15,5,10,11
18492,8234,272,0,0.9,1,1,9.3,1,11,27,1,7,6
15387,9087,164,0,0.9,1,0,4.3,0,26,18,2,5,9
16530,8985,207,0,1,0,0,9.1,1,18,29,2,8,7
15782,9341,181,0,1,0,0,5,1,19,15,4,2,3
19266,8220,301,0,1,0,0,6.9,1,27,25,2,1,14
16658,9460,213,0,1,0,0,3.4,0,7,25,2,2,4
15397,9323,165,0,0.916666,1,0,3.9,0,13,22,3,1,6
16045,9338,189,0,1,0,0,3,0,21,20,1,1,16
18074,8956,258,0,1,0,0,3.4,0,15,20,3,2,12
18320,9220,267,1,0.666666,4,0,8.9,1,1,23,3,3,9
15217,8805,159,0,1,0,0,9.8,1,26,26,4,8,5
15078,9366,154,0,1,0,0,5.3,1,4,17,5,1,1
19076,8928,293,0,0.866666,2,0,3.3,0,6,21,5,10,11
15561,8041,171,1,0.933333,1,0,6.3,1,29,26,5,8,5
15773,8790,181,1,0.75,3,0,5.9,1,4,30,4,2,3
15723,9845,179,1,0.75,3,1,8.7,1,23,23,4,4,2
16520,9447,206,0,0.7,3,0,7.7,1,17,28,1,6,6
17846,9254,248,0,1,0,0,8.1,1,13,21,4,5,4
17912,9190,251,0,0.75,3,0,8,1,15,19,3,2,5
15769,9163,181,0,0.916666,1,0,9.8,1,4,16,4,2,3
15817,8241,183,0,1,0,0,4.3,0,10,23,3,2,1
16551,9163,207,0,0.9,1,1,4.5,0,16,15,2,8,7
15693,8759,178,0,1,0,0,9.3,1,3,20,5,8,8
17827,8199,247,0,0.8,2,1,8.8,1,19,17,2,6,1
16219,8459,194,0,0.8,2,2,5,1,24,25,2,9,15
17024,8510,224,0,0.833333,2,1,5.5,1,15,25,3,7,16
18885,8157,288,0,1,0,0,8.5,1,8,16,4,3,16
18246,8741,265,0,0.916666,1,0,4.1,0,28,17,3,6,4
18798,9560,285,0,0.9,1,1,5,1,17,17,2,4,13
16358,8051,200,0,0.75,3,0,5.6,1,29,17,4,10,15
18665,8160,280,0,0.9,1,0,9.2,1,11,25,1,1,12
17210,9687,229,0,0.833333,2,0,9,1,4,29,3,2,2
18879,8074,288,0,0.916666,1,1,3.1,0,25,23,4,3,16
15220,9178,159,0,0.916666,1,1,5,1,1,20,4,8,5
15358,8222,163,0,0.9,1,1,9,1,13,22,2,1,16
18131,8763,260,0,0.833333,2,1,4.1,0,21,26,4,7,11
18556,8447,274,0,0.933333,1,1,8,1,8,16,5,4,11
17346,8095,233,0,1,0,0,5.7,1,11,16,4,5,4
17490,9708,237,0,0.8,2,1,3.3,0,27,15,2,2,15
18436,8120,269,0,1,0,0,9.9,1,1,27,2,5,1
16840,9203,218,0,0.9,1,1,9.9,1,19,21,2,8,11
15688,9920,178,0,0.933333,1,0,9.9,1,17,17,5,8,8
15726,8874,179,0,1,0,0,9.8,1,3,23,4,4,2
15745,8844,180,0,1,0,0,7.9,1,11,20,3,5,12
18920,8359,288,0,1,0,0,3.1,0,3,28,4,3,16
16616,8542,211,0,0.933333,1,0,7.3,1,19,23,5,10,12
17345,9422,233,0,0.916666,1,1,4.1,0,20,28,4,5,4
16827,8756,217,1,0.8,2,2,3.5,0,26,20,2,7,13
18505,9194,273,0,0.8,2,0,7.3,1,23,22,2,7,6
16639,9851,212,1,0.583333,5,0,6.7,1,5,28,4,3,5
17005,8813,223,1,0.666666,4,0,3.2,0,5,17,3,2,5
19035,9699,292,1,0.75,3,0,4.5,0,29,14,4,3,4
15512,9953,169,0,0.833333,2,0,8,1,10,26,4,10,2
18446,8807,270,0,1,0,0,3,0,12,22,1,2,12
19189,9457,298,0,1,0,0,9.9,1,6,19,1,6,11
17946,9889,252,0,0.733333,4,0,7.6,1,14,25,5,7,4
17459,8906,235,0,0.9,1,0,4.4,0,24,30,1,4,12
15593,8337,173,0,1,0,0,9.4,1,7,24,4,9,8
18381,8233,268,0,0.7,3,2,7.7,1,23,26,1,4,16
16647,8182,212,0,0.916666,1,0,5.3,1,5,13,4,3,5
18681,8961,281,0,1,0,0,8.3,1,15,28,3,2,4
15687,9742,178,0,0.8,3,1,6,1,11,27,5,8,8
15762,8650,181,0,0.916666,1,0,7.3,1,9,15,4,2,3
17280,9869,231,0,1,0,0,5.3,1,2,20,4,3,6
16255,8881,196,0,0.8,2,0,4.2,0,26,27,2,4,5
18921,8620,288,0,0.75,3,1,4.5,0,13,22,4,3,16
17382,8072,234,0,0.916666,1,0,3,0,4,22,3,6,16
17485,9092,236,0,0.916666,1,1,7.6,1,7,27,4,10,6
17275,8204,230,0,0.833333,2,1,7.5,1,1,27,3,4,11
17328,9046,232,0,0.933333,1,0,8.2,1,17,15,5,3,1
17509,8213,238,0,0.916666,1,0,5.4,1,14,16,4,3,9
18758,9169,283,0,0.833333,2,1,3.3,0,26,14,4,6,7
16710,9169,214,0,0.9,1,0,3.6,0,1,15,1,7,16
17447,9927,235,0,1,0,0,5.2,1,8,22,1,4,12
17575,8987,241,0,0.916666,1,0,3.2,0,15,28,4,1,9
17582,8282,241,0,0.75,3,1,9.4,1,13,29,4,1,9
17107,8059,224,0,0.833333,2,0,9.8,1,23,19,3,7,16
17195,8461,228,0,0.666666,4,2,5.5,1,16,17,3,6,5
16120,8929,191,1,0.733333,4,1,5.1,1,9,27,5,9,14
16445,9091,203,0,0.833333,2,1,4.8,0,28,16,3,8,10
17677,9584,245,0,0.933333,1,0,6.9,1,7,23,5,10,11
18676,9867,280,0,0.9,1,1,9.8,1,17,28,1,1,12
16179,8178,193,1,0.8,2,0,5.4,1,26,29,1,7,16
17259,9460,230,0,1,0,0,8.2,1,10,25,3,4,11
16738,8079,214,1,0.6,4,1,3.7,0,21,17,1,7,16
17759,9276,246,0,1,0,0,7.1,1,15,21,1,9,16
19093,8708,294,0,0.733333,4,1,7,1,19,18,5,4,14
15126,8433,157,0,0.833333,2,1,7.9,1,18,23,3,7,13
16625,8359,211,0,0.866666,2,0,5.8,1,10,28,5,10,12
16934,9169,220,0,0.916666,1,0,3.4,0,28,14,4,6,11
18574,8443,275,0,0.7,3,1,5.1,1,28,14,1,9,15
15433,8780,166,0,1,0,0,8.4,1,16,22,3,6,6
17332,8056,232,0,0.8,3,0,4.5,0,3,29,5,3,1
15944,9843,188,0,0.933333,1,1,8.8,1,23,21,5,5,2
16814,9010,217,1,0.4,6,0,2.2,0,3,18,2,7,13
18501,9965,272,0,0.9,1,0,5.4,1,29,25,1,7,6
17534,8012,239,0,0.75,3,1,9,1,26,22,3,7,3
15596,9441,173,0,1,0,0,6.9,1,27,29,4,9,8
18929,8727,288,1,0.583333,5,2,7.7,1,23,16,4,3,16
15351,8134,163,0,1,0,0,5.7,1,22,16,2,1,16
16522,9664,207,1,0.9,1,0,2.8,0,23,18,2,8,7
17031,9037,224,1,0.666666,4,0,4.8,0,20,16,3,7,16
17984,9771,253,0,0.6,4,0,8.8,1,17,18,1,2,11
15252,9493,161,0,1,0,0,9.7,1,7,28,5,8,3
16172,9866,193,0,0.9,1,1,8.5,1,8,28,1,7,16
17679,8423,245,0,1,0,0,9.9,1,3,26,5,10,11
18075,9723,258,0,0.75,3,1,6.7,1,5,23,3,2,12
15925,9073,187,0,0.916666,1,0,7.8,1,21,20,4,4,11
19185,8132,298,0,1,0,0,4.2,0,24,22,1,6,11
15380,8199,164,0,0.9,1,0,6,1,20,16,2,5,9
16407,9565,202,0,1,0,0,5.7,1,6,22,1,8,2
18829,8836,285,0,1,0,0,9.5,1,17,24,2,4,13
15392,9201,164,0,0.8,2,0,4.8,0,6,14,2,5,9
15995,8208,189,0,0.7,3,1,5.1,1,26,15,1,1,16
15554,8167,171,0,0.933333,1,0,6.3,1,29,23,5,8,5
16039,8830,189,0,0.9,1,0,3.6,0,22,19,1,1,16
18530,9088,274,0,0.8,3,1,7.5,1,23,27,5,4,11
18620,9449,277,0,1,0,0,4.6,0,8,16,4,1,15
18685,8873,281,0,0.833333,2,1,5.6,1,19,26,3,2,4
15569,8872,171,0,0.933333,1,0,5.3,1,19,16,5,8,5
16988,8184,223,0,0.916666,1,0,9.4,1,7,15,3,2,5
17127,9231,226,1,0.666666,5,0,3.1,0,5,21,5,10,13
15400,8181,165,0,0.916666,1,1,4.7,0,6,27,3,1,6
15973,9228,188,1,0.533333,7,1,6.3,1,1,29,5,5,2
18369,8385,268,0,1,0,0,5.8,1,27,14,1,4,16
18504,9942,273,0,0.9,1,1,9.8,1,2,22,2,7,6
19161,9210,298,0,0.9,1,0,7.3,1,27,28,1,6,11
15409,9520,165,1,0.916666,1,0,6.4,1,18,20,3,1,6
18097,8330,259,0,0.916666,1,1,6.5,1,26,26,3,7,4
15352,9663,163,0,0.9,1,0,7.9,1,13,26,2,1,16
17170,8211,227,0,1,0,0,6.8,1,12,14,2,3,5
18107,8554,260,1,0.833333,2,0,5.4,1,26,22,4,7,11
17115,9527,225,0,0.916666,1,0,5.3,1,29,16,4,9,8
17202,8010,228,0,0.916666,1,1,6.8,1,17,21,3,6,5
17676,9401,245,0,0.866666,2,1,7.3,1,13,28,5,10,11
15038,9555,153,0,0.916666,1,0,5.6,1,18,23,4,2,10
19267,9291,301,0,1,0,0,6.1,1,20,19,2,1,14
15990,9908,189,0,0.9,1,0,3.1,0,1,22,1,1,16
18552,9710,274,0,0.933333,1,0,4,0,27,19,5,4,11
18576,8170,275,0,0.8,2,1,4.5,0,19,23,1,9,15
15030,9336,152,0,0.866666,2,1,5,1,6,22,5,1,11
16787,8121,216,0,0.733333,4,1,8.9,1,20,14,5,9,4
19181,8303,298,0,0.9,1,0,6.7,1,17,16,1,6,11
17410,8262,234,0,1,0,0,8.6,1,1,29,3,6,16
18193,9264,263,0,0.833333,2,0,9.7,1,15,18,4,5,11
15970,9755,188,0,0.933333,1,0,8.8,1,6,26,5,5,2
16439,9352,203,0,0.833333,2,1,8.2,1,4,17,3,8,10
18597,9923,276,0,0.866666,2,0,4.2,0,24,22,5,4,13
19007,9520,291,0,0.9,1,0,9.2,1,12,19,2,8,6
15879,8340,185,0,0.833333,2,0,8.8,1,14,18,3,9,5
16941,8001,220,0,1,0,0,8.8,1,20,15,4,6,11
17620,8407,243,0,0.933333,1,0,4.3,0,25,23,5,8,13
18215,9981,263,0,0.833333,2,1,8.8,1,21,25,4,5,11
15639,8983,176,0,1,0,0,9.2,1,21,15,1,4,6
16006,9642,189,1,0.7,3,0,6.1,1,25,27,1,1,16
17772,8951,246,0,0.9,1,0,6.1,1,19,29,1,9,16
17230,9034,229,0,1,0,0,5,1,19,16,3,2,2
17905,8250,251,0,1,0,0,5.3,1,9,22,3,2,5
18791,8593,284,0,0.916666,1,1,9.9,1,13,26,4,2,12
15718,9154,179,0,1,0,0,9.6,1,11,15,4,4,2
18223,9868,264,0,1,0,0,5.6,1,11,27,1,9,4
15415,9710,165,0,1,0,0,9.6,1,25,19,3,1,6
15777,8916,181,0,1,0,0,9.7,1,22,30,4,2,3
18056,9894,258,0,0.916666,1,0,3.1,0,19,13,3,2,12
19246,9043,300,0,0.9,1,1,3.6,0,18,28,2,1,2
17690,9508,245,1,0.6,6,1,9.8,1,27,20,5,10,11
15550,9809,170,0,1,0,0,4.5,0,19,29,2,3,1
16087,8895,190,0,0.833333,2,0,5.6,1,21,21,4,8,13
15065,8630,154,1,0.666666,5,1,6.2,1,14,24,5,1,1
16034,8291,189,0,0.9,1,0,4.4,0,14,24,1,1,16
17655,8833,244,0,0.916666,1,1,9.9,1,18,26,3,9,14
17096,9125,224,0,0.833333,2,0,3.4,0,8,17,3,7,16
17970,8249,253,0,0.7,3,1,7,1,11,25,1,2,11
16986,9860,223,0,0.916666,1,0,8.3,1,13,16,3,2,5
18387,8587,268,0,0.9,1,1,8.6,1,14,18,1,4,16
15233,8533,160,1,0.7,3,0,5.1,1,26,24,1,10,8
15984,8068,189,1,0.5,5,1,5.3,1,29,16,1,1,16
16333,8297,199,0,0.6,4,1,4,0,9,23,1,10,2
16626,9214,211,1,0.666666,5,0,2.7,0,2,26,5,10,12
15442,8462,166,0,0.916666,1,0,7.5,1,24,29,3,6,6
16761,9772,214,0,0.8,2,0,5.3,1,4,22,1,7,16
19177,9609,298,0,1,0,0,4.7,0,4,23,1,6,11
16516,9212,206,0,0.9,1,0,6.2,1,4,14,1,6,6
15668,8490,177,0,0.9,1,0,9,1,23,16,1,9,15
17156,8894,226,0,0.933333,1,0,6.1,1,18,13,5,10,13
17777,8096,246,0,1,0,0,5.3,1,12,23,1,9,16
15527,8736,170,0,0.8,2,1,4.3,0,8,23,2,3,1
15616,8459,174,0,0.7,3,1,7.1,1,21,24,1,8,5
16745,9938,214,0,1,0,0,8.3,1,21,20,1,7,16
16410,8150,202,0,0.9,1,1,8.2,1,12,14,1,8,2
15959,9513,188,0,1,0,0,6,1,11,16,5,5,2
16299,8593,198,0,0.933333,1,0,4.4,0,25,26,5,3,14
18736,9496,282,0,0.9,1,1,4.2,0,5,29,1,6,11
15514,8025,169,1,0.5,6,1,2.1,0,13,24,4,10,2
16009,9229,189,0,0.9,1,0,3.8,0,24,20,1,1,16
16240,8740,195,0,0.933333,1,0,6.9,1,4,16,5,10,9
18593,8368,276,0,0.933333,1,1,4.8,0,9,19,5,4,13
18859,8935,287,1,0.666666,4,2,6.5,1,28,14,3,1,10
16107,9437,191,0,0.933333,1,0,6.6,1,8,26,5,9,14
